STOP_SEQUENCE,CUM_TIME,CUM_DIST
38,30,2.751
42,33,3.385
43,34,3.51
45,36,3.759
48,39,4.245
51,42,4.76
54,44,5.281
55,45,5.476
59,47,6.156
64,51,6.667
119,0,0
119,3,0.039
119,6,0.056
119,9,0.077
119,12,0.09
119,15,0.097
119,17,0.116
119,18,0.118
119,19,0.277
113,21,0.6
108,24,1.479
105,27,2.236
102,30,2.833
93,36,4.082
90,39,4.592
86,42,5.035
82,45,5.528
79,48,6.043
75,51,6.514
73,54,6.896
70,57,7.275
67,60,7.939
64,63,8.47
62,66,8.662
59,68,9.016
57,71,9.324
55,74,9.712
52,76,10.207
51,77,10.451
48,80,11.002
45,83,11.432
41,86,12.064
37,89,12.541
31,92,13.057
28,95,13.575
26,98,14.103
25,99,14.227
19,102,15.175
13,107,16.337
8,110,17.102
4,113,17.989
69,0,0
69,3,0.009
69,6,0.024
69,9,0.036
69,12,0.047
69,15,0.054
69,16,0.058
69,18,0.182
64,21,0.861
62,24,1.136
59,27,1.458
56,30,1.887
53,33,2.492
50,36,2.963
45,39,3.733
41,42,4.311
36,45,4.962
31,48,5.421
31,51,5.461
29,53,5.812
26,56,6.4
26,58,6.552
19,63,7.557
9,71,9.361
5,74,10.071
2,77,10.7
1,78,10.789
20,0,0
20,1,0.003
20,4,0.005
20,10,0.007
20,13,0.01
20,16,0.012
20,19,0.013
22,22,0.335
27,25,1.193
33,31,2.25
39,34,2.884
43,38,3.442
45,40,3.735
48,43,4.261
52,46,4.807
53,48,5.181
55,49,5.443
57,52,5.89
61,55,6.371
64,58,6.652
67,61,7.155
69,62,7.467
69,64,7.644
73,67,8.207
75,70,8.569
78,73,9.035
82,76,9.541
86,79,10.053
90,82,10.59
94,85,11.095
98,88,11.683
105,93,12.78
109,97,13.922
114,100,14.833
119,0,0
119,1,0.008
119,4,0.011
119,7,0.029
119,10,0.039
119,13,0.058
119,16,0.074
119,19,0.078
119,20,0.086
119,22,0.091
119,23,0.187
112,25,0.618
108,28,1.353
106,31,1.863
104,34,2.36
99,37,3.13
95,40,3.758
92,43,4.143
88,46,4.803
83,49,5.322
81,50,5.617
79,52,5.992
75,55,6.475
71,58,7.1
68,61,7.691
67,62,7.838
64,64,8.408
61,67,8.684
58,70,9.111
56,73,9.342
56,74,9.49
55,76,9.657
52,78,10.086
52,79,10.218
48,82,10.856
48,83,10.861
45,85,11.29
41,88,11.858
36,90,12.511
33,93,12.782
27,99,13.771
26,103,14.164
22,105,14.716
18,108,15.256
11,114,16.68
69,0,0
69,2,0.002
69,5,0.005
69,8,0.005
69,11,0.009
69,20,0.011
69,26,0.013
69,28,0.015
69,29,0.023
69,30,0.143
68,32,0.252
64,35,0.826
62,38,1.119
61,41,1.231
59,44,1.458
56,47,1.952
53,50,2.501
48,53,3.217
45,56,3.673
41,60,4.289
37,62,4.846
33,65,5.202
30,68,5.645
28,71,5.97
25,75,6.618
19,79,7.586
18,80,7.715
13,83,8.732
7,86,9.712
1,90,10.743
1,0,0
1,7,0.002
1,9,0.004
1,10,0.025
2,12,0.24
5,16,0.788
13,22,2.226
16,25,2.793
21,28,3.66
26,31,4.404
27,32,4.624
30,37,5.278
32,40,5.63
36,43,5.976
42,46,6.753
43,48,6.872
44,49,7.053
47,52,7.472
51,54,8.155
54,57,8.68
56,60,9.055
60,63,9.583
62,66,9.845
65,69,10.231
69,73,10.81
71,75,11.227
74,78,11.676
78,81,12.288
82,84,12.86
83,86,12.997
86,87,13.322
90,90,13.87
98,96,14.895
102,99,15.559
104,102,16.059
108,105,16.942
113,108,17.902
117,111,18.499
1,0,0
1,3,0
1,6,0.004
1,8,0.006
1,11,0.007
1,14,0.009
1,17,0.011
1,18,0.014
2,25,0.183
4,29,0.58
6,32,1.097
11,38,1.819
14,41,2.347
16,44,2.803
21,47,3.608
25,50,4.209
27,52,4.602
28,53,4.919
30,56,5.251
32,59,5.616
36,62,5.947
41,65,6.575
45,68,7.147
49,71,7.827
52,74,8.315
55,77,8.868
57,80,9.265
59,83,9.547
62,86,9.936
65,89,10.36
69,90,10.901
70,92,11.238
72,95,11.559
75,98,12.009
79,101,12.538
83,104,13.109
88,107,13.727
92,110,14.362
103,116,15.759
104,119,16.181
113,125,18.026
118,127,18.532
119,0,0
119,3,0.04
119,6,0.058
113,9,0.333
108,12,1.324
104,15,2.32
96,21,3.661
92,24,4.104
90,27,4.52
86,30,4.902
82,33,5.416
81,35,5.568
79,36,5.945
74,39,6.66
71,42,7.114
67,46,7.801
64,48,8.205
62,51,8.501
59,54,8.866
56,57,9.342
53,60,9.766
48,63,10.59
45,66,11.087
42,69,11.526
41,70,11.681
38,72,12.139
34,75,12.556
31,78,12.848
28,81,13.41
25,84,13.994
21,87,14.586
18,90,15.118
14,93,15.809
11,96,16.428
8,99,16.908
2,104,18.119
1,105,18.185
1,106,18.246
1,108,18.345
1,111,18.412
1,114,18.417
1,117,18.421
1,120,18.429
1,122,18.438
1,125,18.445
119,0,0
119,1,0.042
119,3,0.044
119,6,0.046
119,9,0.05
119,11,0.052
119,14,0.056
119,15,0.058
119,18,0.184
110,20,0.927
106,23,1.891
98,29,3.329
93,32,3.933
89,35,4.641
84,38,5.171
81,41,5.552
75,44,6.348
74,47,6.605
71,50,7.056
68,53,7.578
67,54,7.723
64,56,8.147
62,59,8.419
58,62,8.96
56,65,9.325
53,68,9.626
52,69,9.86
50,71,10.247
48,74,10.714
44,77,11.263
41,79,11.658
40,80,11.919
34,83,12.5
31,86,12.837
26,89,13.793
25,90,13.938
21,92,14.628
19,93,14.925
7,101,17.137
1,105,18.071
1,106,18.181
1,107,18.284
1,110,18.315
1,116,18.315
1,119,18.315
1,122,18.317
1,125,18.317
1,128,18.317
1,131,18.32
1,134,18.32
1,137,18.322
1,140,18.324
1,145,18.352
1,148,18.362
1,149,18.363
1,151,18.389
1,154,18.407
1,0,0
1,1,0.076
1,4,0.078
1,7,0.081
1,10,0.081
1,13,0.083
2,17,0.287
7,22,1.28
13,28,2.276
16,31,2.82
20,34,3.575
24,37,4.168
26,40,4.577
27,41,4.681
28,43,4.941
31,46,5.531
33,49,5.83
38,52,6.305
42,55,6.945
46,58,7.499
50,61,8.18
53,64,8.724
53,66,8.842
57,69,9.342
59,72,9.626
62,75,9.984
64,78,10.185
69,81,11.023
71,84,11.453
74,87,11.865
76,90,12.248
80,93,12.798
82,96,13.098
85,97,13.469
87,99,13.757
91,102,14.361
96,105,14.905
101,108,15.649
104,111,16.223
112,117,18.007
119,0,0
119,3,0.04
119,6,0.05
119,8,0.071
119,11,0.083
119,14,0.088
119,17,0.097
119,19,0.114
119,20,0.222
111,23,0.748
102,29,2.77
98,32,3.407
93,35,3.999
88,38,4.741
82,41,5.454
81,42,5.613
78,44,5.983
75,47,6.455
71,50,7.137
67,54,7.807
64,56,8.459
60,59,8.766
56,62,9.283
54,65,9.659
52,67,9.988
51,68,10.271
47,71,10.894
43,74,11.473
41,75,11.767
37,77,12.325
32,80,12.796
30,83,13.138
27,86,13.634
26,89,14.018
19,93,15.01
12,98,16.323
4,104,17.742
1,106,18.188
1,107,18.264
1,0,0
1,11,0.04
1,22,0.042
2,26,0.224
6,33,1.113
17,42,3.012
21,44,3.627
21,45,3.631
27,48,4.603
29,51,5.114
33,54,5.737
37,57,6.069
41,60,6.618
44,63,7.011
47,66,7.541
52,69,8.308
53,70,8.663
56,72,8.974
59,75,9.429
61,78,9.748
63,81,9.993
68,84,10.696
70,87,11.216
74,90,11.65
77,93,12.256
81,96,12.813
83,97,13.017
85,99,13.314
90,102,13.888
99,108,15.161
103,111,15.726
104,112,16.053
107,114,16.698
109,117,17.318
119,122,18.258
119,124,18.293
119,125,18.303
119,128,18.308
119,131,18.314
119,134,18.32
119,137,18.331
119,140,18.337
119,143,18.341
119,146,18.353
119,149,18.362
119,151,18.378
119,152,18.383
1,0,0
1,1,0.077
1,2,0.079
1,11,0.08
1,14,0.082
1,17,0.084
1,20,0.086
1,26,0.088
1,29,0.09
1,32,0.093
2,35,0.291
3,38,0.505
8,41,1.577
12,44,2.185
16,47,2.933
20,50,3.59
21,51,3.746
25,53,4.285
27,55,4.728
27,56,4.848
29,59,5.233
31,62,5.576
35,65,6.03
40,68,6.572
43,70,7.008
44,71,7.162
48,74,7.746
52,77,8.386
53,78,8.778
56,80,9.081
58,83,9.482
62,86,9.944
68,89,10.785
69,91,11.105
73,94,11.65
77,97,12.398
83,102,13.162
86,103,13.508
91,106,14.201
94,109,14.584
104,115,16.258
116,121,18.643
119,123,18.959
119,0,0
119,5,0.04
119,8,0.05
119,11,0.062
119,15,0.216
112,17,0.595
104,23,2.375
99,26,3.188
94,29,3.943
90,32,4.409
87,35,4.784
82,38,5.423
81,39,5.585
79,41,5.943
74,44,6.666
69,47,7.356
67,50,7.858
64,53,8.438
60,56,8.748
57,59,9.151
55,62,9.587
53,65,9.952
48,68,10.808
44,71,11.499
38,74,12.28
34,77,12.673
31,80,13.014
28,83,13.575
23,86,14.463
19,89,15.12
119,0,0
119,2,0.007
119,5,0.041
119,8,0.067
119,11,0.071
119,14,0.078
119,17,0.083
119,20,0.088
119,23,0.098
119,24,0.23
112,26,0.631
107,29,1.611
104,32,2.495
98,35,3.42
93,38,4.07
90,41,4.516
84,44,5.227
81,46,5.611
80,47,5.794
75,50,6.464
73,53,6.835
70,56,7.24
68,59,7.846
64,62,8.442
61,65,8.716
57,68,9.285
54,71,9.729
52,73,10.008
51,74,10.284
47,77,10.93
41,81,11.798
33,86,12.665
30,89,13.194
26,92,13.93
25,93,14.084
23,95,14.471
19,97,15.035
9,104,16.844
6,107,17.33
1,111,18.213
119,0,0
119,2,0.01
119,5,0.014
119,8,0.023
119,11,0.056
119,14,0.084
119,17,0.095
119,20,0.103
119,23,0.118
119,29,0.131
119,31,0.285
109,34,1.22
106,37,1.952
102,40,2.768
98,43,3.394
94,46,3.951
90,49,4.545
84,52,5.18
81,54,5.586
79,55,5.915
76,58,6.332
72,61,6.93
68,64,7.59
67,66,7.814
64,67,8.245
59,73,8.864
56,76,9.359
53,79,9.896
49,82,10.521
45,85,11.123
42,88,11.547
41,89,11.675
36,91,12.336
31,94,12.834
27,97,13.574
26,98,13.934
22,100,14.479
20,102,14.824
20,104,14.826
19,105,14.922
14,109,15.891
8,112,16.861
1,0,0
2,1,0.169
3,2,0.315
6,4,0.988
9,7,1.529
14,10,2.408
17,13,2.988
21,16,3.703
26,19,4.428
27,20,4.573
27,22,4.798
29,25,5.08
31,28,5.418
35,31,5.858
41,34,6.535
46,37,7.28
50,40,8.015
53,42,8.628
59,46,9.354
62,49,9.769
66,52,10.226
68,54,10.703
69,55,10.772
71,58,11.164
74,61,11.585
76,64,11.947
79,67,12.328
82,70,12.823
88,73,13.547
98,79,14.856
102,82,15.565
1,0,0
1,2,0.084
1,11,0.084
1,15,0.086
1,17,0.134
2,19,0.378
6,22,1.137
8,25,1.667
17,35,3.244
21,37,3.789
26,40,4.621
27,41,4.788
31,46,5.619
37,49,6.189
43,52,6.97
48,55,7.71
53,59,8.746
56,61,9.075
61,64,9.745
61,67,9.785
62,70,9.869
67,73,10.495
69,75,10.886
70,76,11.123
74,79,11.691
76,82,12.146
82,85,12.928
83,86,13.101
88,88,13.655
93,91,14.424
104,97,15.963
119,0,0
108,4,1.082
105,7,1.889
97,13,3.328
92,16,3.942
88,19,4.522
81,22,5.395
76,25,6.007
74,28,6.431
71,31,6.883
69,34,7.279
67,35,7.578
64,37,8.207
61,39,8.426
61,40,8.442
60,44,8.566
59,45,8.686
59,46,8.755
55,49,9.377
52,52,9.963
49,55,10.414
47,57,10.809
46,58,11.014
41,61,11.722
35,64,12.382
30,67,13.032
26,70,13.688
25,72,13.92
24,73,14.206
19,75,14.94
4,82,17.637
1,85,18.075
1,86,18.241
1,0,0
1,1,0.076
1,10,0.078
1,13,0.08
1,16,0.082
1,19,0.086
1,22,0.088
1,28,0.089
1,30,0.091
1,32,0.093
1,34,0.141
2,36,0.349
2,37,0.438
3,39,0.705
11,45,2.167
14,48,2.702
18,51,3.447
21,53,3.863
21,54,3.926
26,57,4.591
27,58,4.878
28,60,5.265
32,63,5.859
35,66,6.159
40,69,6.757
43,71,7.172
46,72,7.619
52,75,8.524
53,77,8.89
55,78,9.127
58,81,9.66
61,84,10.043
62,88,10.167
64,90,10.44
68,93,11.036
69,94,11.2
72,96,11.776
76,99,12.402
81,102,13.117
83,103,13.347
88,105,13.967
98,111,15.272
104,115,16.265
104,0,0
104,1,0.034
104,7,0.037
104,11,0.043
104,13,0.047
104,16,0.051
104,19,0.054
104,20,0.12
104,22,0.204
102,25,0.769
96,28,1.695
90,31,2.383
85,34,3.028
80,37,3.675
77,40,4.108
74,43,4.629
71,46,5.074
69,49,5.415
68,51,5.751
65,52,6.089
64,55,6.484
61,57,6.667
61,58,6.706
60,61,6.821
58,64,7.108
55,67,7.568
52,70,8.12
47,73,8.924
42,76,9.673
41,77,9.81
37,79,10.383
33,82,10.735
29,85,11.36
26,88,12.002
25,89,12.153
18,94,13.328
14,97,14.154
6,100,15.435
3,103,16.152
2,104,16.341
1,107,16.522
1,0,0
1,3,0
1,6,0.002
1,9,0.004
1,12,0.006
1,15,0.01
1,18,0.012
1,21,0.014
2,24,0.195
11,33,1.917
14,36,2.484
20,39,3.476
27,42,4.574
29,45,5.113
33,48,5.723
40,51,6.454
43,53,6.904
50,57,8.025
55,59,8.875
59,65,9.582
61,66,9.795
61,68,9.824
61,71,9.826
62,73,9.914
63,74,10.049
67,77,10.529
69,79,10.923
71,80,11.325
75,83,11.909
79,86,12.561
85,89,13.318
92,92,14.343
98,95,15.044
104,0,0
101,3,0.725
94,6,1.687
90,9,2.207
82,12,3.213
81,13,3.357
76,15,4.094
73,18,4.58
71,25,4.843
64,27,6.204
61,28,6.396
61,30,6.41
61,33,6.415
60,34,6.541
57,36,6.921
55,39,7.344
52,40,7.826
51,41,8.147
45,44,9.04
41,46,9.629
33,50,10.561
1,0,0
1,6,0.002
1,9,0.005
1,12,0.006
1,15,0.018
1,17,0.022
1,18,0.025
1,21,0.03
1,24,0.135
2,25,0.288
5,30,0.852
57,0,0
40,15,2.332
34,18,3.013
19,30,5.407
3,42,8.319
2,43,8.593
98,0,0
76,15,2.831
72,18,3.396
70,21,3.715
67,25,4.375
64,27,4.786
62,30,5.06
60,33,5.341
56,36,5.852
55,39,6.121
52,42,6.645
48,45,7.354
45,48,7.788
41,51,8.373
36,54,9.006
32,57,9.354
30,60,9.737
28,63,9.932
28,66,10.025
26,69,10.458
25,70,10.646
20,75,11.487
17,78,11.925
9,84,13.363
8,87,13.581
4,90,14.336
2,93,14.79
1,0,0
11,14,1.659
14,17,2.239
19,20,3.093
21,21,3.343
27,25,4.317
28,26,4.607
32,29,5.297
35,32,5.61
39,35,6.05
43,38,6.684
46,41,7.127
49,44,7.616
52,47,8.079
53,48,8.412
55,50,8.645
56,53,8.917
59,56,9.319
62,59,9.679
64,62,9.942
69,66,10.692
69,68,10.911
72,71,11.319
75,74,11.802
79,77,12.304
82,81,12.873
84,83,13.09
88,86,13.531
91,89,14.03
94,92,14.372
98,95,14.836
101,98,15.35
104,101,15.939
109,106,17.174
112,109,17.717
93,0,0
69,0,0
86,15,2.481
92,18,3.379
93,20,3.557
98,23,4.094
103,26,4.859
104,28,5.24
111,32,6.737
116,35,7.638
85,0,0
69,15,2.18
67,18,2.689
64,21,3.198
61,24,3.517
57,27,4.025
55,30,4.33
52,33,4.865
47,36,5.716
45,39,6.019
41,41,6.577
35,44,7.291
29,50,8.09
28,53,8.219
26,57,8.838
19,60,9.819
17,62,10.152
14,65,10.792
9,68,11.621
7,71,11.954
4,74,12.683
2,77,13.02
104,0,0
87,15,2.452
84,18,2.937
81,21,3.311
78,24,3.664
75,27,4.102
71,30,4.766
69,33,5.133
66,35,5.706
62,38,6.195
60,41,6.427
57,44,6.901
55,47,7.276
52,51,7.759
48,53,8.557
41,57,9.511
38,59,9.997
33,62,10.486
30,65,10.916
28,68,11.249
26,71,11.795
23,74,12.295
19,77,12.905
16,80,13.476
9,86,14.654
6,89,15.19
4,92,15.655
2,95,16.026
14,0,0
119,0,0
100,12,2.65
92,18,3.75
89,21,4.319
82,24,5.05
81,26,5.206
79,27,5.542
75,30,6.072
74,33,6.355
70,36,6.811
67,39,7.459
64,42,8.149
61,45,8.366
59,46,8.607
58,48,8.749
56,51,9.146
52,54,9.665
50,57,10.135
48,60,10.472
43,62,11.182
41,64,11.466
39,65,11.767
33,68,12.363
31,71,12.679
28,74,13.102
27,77,13.379
25,80,13.847
20,83,14.577
19,85,14.744
15,89,15.575
11,92,16.168
6,98,17.191
38,0,0
50,12,1.842
53,15,2.372
54,16,2.52
55,18,2.767
58,21,3.207
61,24,3.592
63,27,3.835
66,30,4.207
69,33,4.754
71,36,5.128
74,39,5.611
76,42,5.978
79,45,6.317
83,48,6.895
88,51,7.495
91,54,8.022
94,57,8.409
99,60,9.075
104,63,9.916
119,0,0
110,12,0.829
108,14,1.295
104,17,2.239
102,20,2.711
98,23,3.277
94,26,3.838
92,29,4.051
88,32,4.622
84,35,5.101
81,37,5.493
80,38,5.704
76,41,6.165
74,44,6.588
71,47,7.023
69,50,7.404
67,52,7.736
65,53,8.043
62,56,8.431
59,59,8.797
56,62,9.298
54,65,9.607
53,67,9.87
51,68,10.087
48,71,10.699
45,74,11.102
42,77,11.517
41,78,11.655
34,83,12.501
30,86,12.964
29,89,13.184
26,95,13.908
19,102,14.892
16,104,15.375
14,107,15.777
12,110,16.203
8,113,16.771
7,116,17.022
4,119,17.592
3,122,17.885
2,123,18.08
1,125,18.259
1,127,18.333
1,131,18.334
1,133,18.336
1,136,18.339
1,139,18.339
1,142,18.341
1,144,18.343
1,146,18.351
1,148,18.351
1,151,18.358
1,152,18.368
75,0,0
64,12,1.788
61,15,2.145
57,17,2.661
55,20,3.093
52,23,3.568
46,26,4.674
41,29,5.308
37,32,5.925
32,35,6.357
30,38,6.614
29,41,6.806
28,44,6.915
26,48,7.568
22,50,8.024
19,53,8.565
9,59,10.334
5,62,11.093
3,65,11.551
1,66,11.765
36,0,0
22,12,2.068
19,14,2.586
7,21,4.622
3,24,5.428
2,25,5.724
49,0,0
62,11,1.55
64,14,1.85
68,17,2.423
69,18,2.59
71,20,3.004
73,23,3.357
75,26,3.672
79,29,4.212
83,31,4.765
85,32,4.993
90,35,5.711
98,41,6.712
104,44,7.701
105,45,7.878
111,50,9.398
117,53,10.275
64,0,0
54,12,1.392
50,15,2.101
45,18,2.896
41,21,3.501
35,24,4.218
31,27,4.643
29,30,5.059
27,33,5.4
24,36,6.033
19,39,6.78
8,48,8.68
5,51,9.294
2,53,9.929
1,54,9.989
33,0,0
37,3,0.439
43,6,1.194
46,8,1.708
49,11,2.245
53,14,2.907
53,16,2.988
55,17,3.223
57,20,3.601
60,23,3.992
62,26,4.275
64,29,4.533
68,32,5.13
69,33,5.241
71,35,5.655
73,38,6.023
76,41,6.455
78,44,6.815
83,48,7.405
85,50,7.701
90,53,8.306
93,56,8.799
96,59,9.153
100,62,9.785
104,66,10.582
107,68,11.228
111,71,12.098
116,74,12.958
119,77,13.296
119,78,13.352
119,80,13.361
119,83,13.363
119,86,13.378
119,89,13.386
119,92,13.396
1,0,0
1,6,0.003
1,9,0.007
1,12,0.009
1,18,0.009
2,21,0.222
4,24,0.586
15,30,2.665
20,33,3.463
26,36,4.502
29,39,5.057
32,42,5.653
37,45,6.028
40,48,6.482
42,51,6.793
45,54,7.169
48,57,7.678
52,60,8.241
53,62,8.532
53,64,8.655
58,68,9.264
61,71,9.682
63,74,9.884
64,77,10.051
67,80,10.381
69,83,10.779
70,86,11.143
71,89,11.351
74,92,11.881
75,95,12.104
78,98,12.474
79,101,12.522
81,104,12.863
83,105,13.162
85,107,13.4
90,110,13.968
91,113,14.276
94,116,14.596
98,119,15.147
104,123,16.26
112,128,17.933
117,131,18.678
21,0,0
26,3,0.68
29,6,1.412
33,9,2.032
38,12,2.527
43,15,3.258
47,18,3.875
50,21,4.42
53,24,5.006
53,25,5.039
55,27,5.277
56,30,5.503
60,33,6.06
62,36,6.357
64,39,6.585
68,41,7.272
71,45,7.721
74,48,8.163
76,51,8.571
79,54,8.888
83,57,9.51
89,60,10.191
91,63,10.621
94,66,10.974
98,69,11.57
101,0,0
97,3,0.654
94,6,1.068
87,12,1.923
83,15,2.467
79,18,3.049
76,21,3.393
72,24,3.979
69,27,4.434
68,30,4.779
67,31,4.939
65,33,5.304
64,36,5.634
62,39,5.815
59,42,6.176
56,45,6.65
54,48,6.912
52,51,7.392
48,54,7.998
45,57,8.47
41,60,9.029
38,63,9.467
35,66,9.827
33,69,10.018
30,72,10.497
28,75,10.74
27,77,11.029
26,81,11.41
19,89,12.388
13,95,13.554
10,98,14.056
8,101,14.354
5,104,14.952
4,107,15.207
1,0,0
1,3,0.061
1,6,0.069
1,9,0.077
3,13,0.286
4,15,0.531
14,20,2.271
17,23,2.982
18,24,3.161
21,26,3.548
26,29,4.368
27,30,4.535
28,32,4.883
31,35,5.38
33,38,5.671
37,41,6.036
41,45,6.64
43,47,6.845
46,50,7.266
48,53,7.632
52,56,8.215
53,59,8.588
55,62,8.845
56,65,9.076
59,68,9.529
60,70,9.699
61,71,9.77
63,74,9.996
64,76,10.123
65,77,10.247
68,80,10.616
69,82,10.851
70,83,11.188
71,86,11.398
74,89,11.822
75,92,12.054
76,95,12.234
78,98,12.52
79,101,12.582
82,104,13.022
85,107,13.463
89,110,13.943
90,113,14.135
93,116,14.575
97,119,15.035
102,122,15.796
104,124,16.296
105,125,16.49
109,128,17.423
113,130,18.158
118,134,18.649
104,0,0
104,3,0
104,6,0.002
104,9,0.038
100,12,0.664
95,15,1.427
92,18,1.836
90,21,2.121
85,24,2.776
81,27,3.279
78,30,3.673
75,33,4.113
73,36,4.493
70,39,4.874
69,42,5.173
68,43,5.482
67,45,5.608
64,48,6.217
62,51,6.384
59,54,6.74
56,57,7.232
53,61,7.772
51,63,8.04
48,65,8.57
45,68,8.976
43,71,9.275
41,73,9.569
39,74,9.911
34,77,10.435
31,80,10.827
28,83,11.167
26,86,11.617
26,88,11.852
19,95,12.836
15,98,13.542
12,101,14.194
8,104,14.742
5,107,15.34
1,113,15.994
3,0,0
18,9,2.769
21,12,3.274
27,14,4.332
29,17,4.721
33,20,5.362
38,23,5.8
43,26,6.538
46,29,6.97
49,32,7.465
53,36,8.266
55,38,8.525
56,41,8.798
60,44,9.369
63,47,9.7
65,50,9.968
68,53,10.425
69,54,10.568
70,56,10.946
73,59,11.318
78,65,12.126
81,68,12.528
83,69,12.739
84,71,12.906
89,74,13.473
91,77,13.871
94,80,14.17
99,86,14.961
102,89,15.386
104,92,15.837
110,98,17.222
113,101,17.618
118,104,18.172
119,105,18.33
119,107,18.359
119,109,18.368
119,110,18.419
119,113,18.422
119,116,18.44
119,118,18.449
119,119,18.454
104,0,0
104,2,0
104,5,0.003
104,8,0.005
104,11,0.134
101,14,0.846
94,20,1.824
88,26,2.589
85,29,2.99
81,32,3.481
78,35,3.869
75,37,4.3
72,40,4.783
70,43,5.091
67,47,5.722
64,49,6.141
62,52,6.422
59,55,6.786
56,58,7.273
53,61,7.6
51,64,8.104
48,67,8.59
45,70,9.024
41,74,9.618
37,76,10.157
34,79,10.456
31,82,10.722
29,85,11.12
28,88,11.271
26,91,11.765
26,92,11.911
24,94,12.195
20,97,12.724
19,98,12.891
16,100,13.366
9,106,14.675
7,109,15.03
4,112,15.574
4,115,15.681
2,118,16.082
1,119,16.204
2,0,0
1,2,0.208
1,5,0.209
1,8,0.211
1,11,0.214
1,17,0.216
1,19,0.218
1,20,0.278
2,23,0.596
3,24,0.734
5,26,1.177
11,29,2.326
18,32,3.575
26,38,4.83
28,41,5.335
30,44,5.671
33,47,6.131
38,50,6.636
41,53,7.066
43,54,7.369
45,56,7.635
48,59,8.067
51,61,8.641
53,66,9.124
54,67,9.321
55,70,9.44
57,73,9.804
61,76,10.245
63,79,10.494
66,82,10.879
119,0,0
113,3,0.263
109,6,1.089
106,9,1.768
104,12,2.263
100,15,2.877
96,17,3.543
92,20,3.991
90,23,4.344
85,26,4.965
81,29,5.474
78,32,5.863
76,35,6.144
73,38,6.653
71,41,7.013
69,44,7.302
67,48,7.753
64,50,8.157
62,53,8.455
59,56,8.787
56,59,9.292
53,64,9.828
51,65,10.074
48,68,10.599
46,71,10.901
45,74,11.141
41,77,11.604
38,80,12.105
34,83,12.522
32,86,12.744
29,89,13.163
28,92,13.347
26,94,13.934
25,95,14.11
21,98,14.637
19,100,14.923
16,104,15.386
15,107,15.72
10,110,16.495
8,113,16.896
5,116,17.548
2,122,18.094
1,0,0
1,4,0.046
1,7,0.048
1,10,0.051
1,13,0.053
1,16,0.055
1,19,0.058
1,21,0.061
2,25,0.301
7,30,1.315
14,33,2.556
21,38,3.735
24,39,4.195
27,42,4.826
29,45,5.221
31,48,5.605
36,51,6.04
40,54,6.512
43,58,6.992
46,60,7.361
48,63,7.817
52,66,8.397
53,68,8.723
54,69,8.808
56,72,9.034
57,75,9.349
61,78,9.789
63,81,10.057
65,84,10.372
68,87,10.802
70,90,11.496
72,93,11.708
74,96,12.012
77,99,12.472
80,102,12.855
83,105,13.306
90,108,14.135
94,111,14.693
100,114,15.549
104,117,16.362
113,123,18.233
104,0,0
104,3,0.153
104,6,0.19
104,9,0.192
103,14,0.401
98,18,1.23
94,21,1.793
90,24,2.206
88,27,2.579
85,30,2.995
82,33,3.296
79,36,3.788
76,39,4.177
73,42,4.662
71,45,4.912
70,48,5.145
67,51,5.758
65,54,6.15
62,57,6.455
60,60,6.713
57,63,7.123
55,66,7.514
53,69,7.971
50,72,8.426
47,75,8.918
45,78,9.216
42,81,9.653
41,82,9.77
38,84,10.295
33,87,10.745
31,90,11.05
28,93,11.52
25,96,12.16
23,98,12.543
21,101,12.917
19,103,13.136
16,107,13.668
10,113,14.793
7,116,15.251
5,119,15.735
4,122,15.83
4,125,15.918
1,128,16.338
119,0,0
119,1,0.029
119,2,0.044
119,3,0.06
119,4,0.078
119,7,0.083
119,10,0.085
119,11,0.105
119,13,0.219
111,16,0.678
108,19,1.363
105,22,2.116
103,25,2.634
99,28,3.162
96,31,3.75
93,34,4.098
91,37,4.385
89,40,4.709
86,43,5.005
84,46,5.251
81,49,5.645
80,51,5.818
79,52,6.016
76,55,6.327
75,58,6.622
73,61,6.911
71,64,7.191
70,67,7.426
67,70,8.042
64,73,8.516
61,76,8.793
58,79,9.185
56,82,9.457
55,85,9.755
52,88,10.25
49,90,10.74
48,93,11.023
45,96,11.445
41,100,12.035
38,102,12.462
34,105,12.868
32,108,13.122
29,111,13.534
27,114,13.922
25,117,14.426
22,120,14.799
20,123,15.214
19,124,15.301
16,126,15.841
14,129,16.18
8,135,17.229
5,138,17.849
4,141,18.067
2,146,18.504
3,0,0
25,14,3.83
27,16,4.226
27,17,4.344
33,23,5.366
36,26,5.572
40,29,6.034
42,31,6.431
43,32,6.514
45,34,6.763
46,37,7.012
49,40,7.417
52,43,7.93
54,46,8.326
56,49,8.661
60,52,9.242
64,55,9.618
65,58,9.918
1,0,0
1,3,0.003
1,6,0.006
1,11,0.008
1,20,0.009
2,23,0.204
4,26,0.603
8,29,1.403
19,35,3.319
20,38,3.508
21,39,3.685
27,43,4.607
28,44,4.879
30,47,5.249
31,50,5.466
34,53,5.788
36,56,5.964
40,59,6.43
41,62,6.65
43,64,6.836
43,65,6.86
45,68,7.152
47,71,7.458
49,74,7.85
51,77,8.119
53,80,8.596
53,81,8.623
55,83,8.88
57,86,9.319
60,89,9.727
63,92,10.058
65,95,10.363
69,97,10.881
68,98,10.885
72,101,11.536
75,104,11.99
79,107,12.506
83,109,13.094
84,110,13.232
